gaze_score,face_score,voice_score,micro_var,jitter,shimmer,spectral_centroid,anomaly_duration,object_flag,final_integrity_score,label
8.3510043800359,55.36158168668878,61.262855093889925,0.23322093216763073,7.587635381629452,5.22384287509838,1791.4115194929964,0.5552111206851418,0,24.678796469393053,1
83.40061470036572,96.07324128242118,71.60853146559359,0.1,2.8106877858167527,5.0728277997826865,1481.6284685039357,0.4030769837224188,0,57.76404819506347,0
22.73576215048007,55.034863967882025,98.60257961164946,0.16600809711052977,1.9697701275010386,13.60904937865751,4007.0488249478417,10.0,0,15.799789556243429,1
85.46436548156149,93.58173540648222,97.00695001026119,0.10889933042426637,1.921518338932635,1.905684862619471,1686.5725149649268,0.2906733246272512,0,85.04749683231351,0
64.69283723753016,37.24272101092342,34.9956175333974,0.08478901299758478,0.9521367780341112,10.539779868780117,1699.8888630080348,5.057365916430332,0,57.656844234257896,1
37.70352482685338,20.535680380745656,43.785078172271994,0.1801652686303481,5.302432442675094,3.2142149534276037,3810.6249465091373,1.1358825002616855,1,13.770540541527447,1
87.43800713771199,98.68629059951478,68.32619004969479,0.6341989784111247,1.6684806714381135,0.0,1176.9634639606816,0.34276406578536484,0,58.31722778382015,0
43.67670480177753,48.12432499007998,67.0491956763223,0.10822103480964701,1.098199066421238,11.401658738730495,2047.557790078061,0.018120737940768614,0,21.95203079075044,1
98.56240028570824,81.04264084299085,81.00689610866101,0.5632326925124914,0.6142745465580386,4.297753607835382,1108.5646440045382,0.4653970614118224,0,86.80857844162021,0
13.497939037664889,36.135168989186205,52.534790024883065,0.13694424750770884,7.701987811455032,10.711952117530382,2446.4328877478033,10.0,0,9.288688125777792,1
76.60782476777362,89.79556743206844,82.2853495174641,0.25809311318943373,2.787024684587499,6.332741091338504,1788.3987811622542,0.18964554811635456,0,76.45193924947198,0
40.67822117472762,36.755807351923984,27.396363583402024,0.08502000952454551,1.9894416476771188,8.571310504433177,1796.786984839639,0.008264359489089799,0,20.67610972773347,1
71.960803835417,50.56250970613599,100.0,0.15730440759109537,5.314197301287661,12.573146687528101,555.1030688226977,6.070951564801332,1,44.85046892412713,1
86.81866255058495,93.43053200264458,100.0,1.606832467643761,0.6263030397211462,1.8075593502628697,1947.5578391722677,0.01186928255131191,0,74.13462999701635,0
100.0,100.0,100.0,0.43699225889007126,1.285083397352206,3.8160864347914685,999.5203453465289,0.497172865264127,0,94.5711853650854,0
89.6210347426327,91.13373530911923,74.97009845337777,0.16142855828953256,1.7548168038390997,1.3178705733968625,2455.1870822098927,0.4927987241399275,0,59.009867512268436,0
86.86766764477078,97.80158103825944,90.89586321900137,0.552631977577511,2.093967130874096,3.6791612360493047,1225.730032963948,0.594244893005998,0,83.6614766525358,0
85.99651365087641,89.48689322725606,96.58457578529493,1.3946012527945164,1.430051736978255,6.1253145815750525,1819.1402805528555,0.11779335003390012,0,73.51548221285688,0
45.0873013143682,8.30836834522845,51.892476528037534,0.008342652743856807,5.459286111135594,16.404878322910836,4039.9524105496453,1.8337061120226659,0,57.14998480236312,1
4.885043988716671,54.08619366543693,80.12325735169708,0.10209506930822282,3.9563389170237038,8.01582023932043,2049.5470401639186,0.2119313120873887,0,19.954223564770636,1
70.92488305282178,100.0,75.8973437910855,0.27097717833508667,2.174484265858592,6.1803669420408935,1432.679830731343,0.6892320277518184,0,78.46845411662842,0
0.0,86.10858529949863,81.88476386041035,0.05656120161776632,4.940984802761857,14.684104045555394,2001.4557477535488,1.0975055728166394,1,59.65837173354966,1
45.764232109845146,92.96099039006785,69.59278549559875,0.027940904594645228,8.270095341238918,20.368394286471634,3112.514485186156,0.41835037186468443,0,20.52989781875985,1
33.11461858470199,73.7324124593829,58.0682226926371,0.040713578322646576,7.252476376872767,10.480368133837692,3967.54506651207,3.5071769873355234,0,30.755313967689066,1
31.906193377308906,37.7298383375895,68.79200580639923,0.06768683625594961,3.5254766472160783,14.404947152606693,3395.129817365739,3.62473581629301,0,3.554484405508429,1
82.65412866624852,92.77190780718394,97.81467589630034,0.23824469651369423,1.3703008196161133,7.219041331551946,1166.3260605069504,0.16711029120832344,0,91.35765231653033,0
37.0676399242419,13.966456357115758,54.89643537639614,0.019904014650208423,2.5073194127582523,12.870053983755142,2555.582492976863,2.9562398718591916,1,18.316118122524344,1
84.10264305712774,94.44483572802758,100.0,0.974314046792972,1.3112667765503008,6.781944716002801,1394.1816405181112,0.15253230365757714,0,84.87172391165171,0
87.71578837195374,88.71893763546687,83.0440261342788,0.27884203958921566,1.667576066918218,7.800536848621929,1384.8375692528318,0.4373327057152732,0,64.60061775673732,0
82.08306250206724,81.81765947841275,82.10036577241543,0.8261876831831261,1.401016842980131,2.2511287033201635,1570.4601807550769,1.0618927943157226,0,84.42711469006125,0
85.55724912288694,90.54284408421923,82.68347174645821,0.5658970922056745,1.7096534472693805,3.2350952046614196,986.2451855709944,0.7455128755415215,0,76.79110300473252,0
100.0,94.97257511884841,91.88868433865873,0.10528356423145457,0.6631031319499966,6.045682943101529,1558.9192001556337,0.23913899735869956,0,100.0,0
88.26927373764163,92.34846345733304,84.40388022391855,0.35842027956804334,1.7459228557757507,3.907477565467315,1859.3438273387942,0.45726310267167647,0,94.29514247321075,0
92.46253566027221,80.98586024872156,74.43916793151571,0.5231244208494754,1.341443458896224,5.047921024153469,1068.1868591335844,0.7446674944021463,0,86.10635575098247,0
63.67267217635756,29.51646018163566,46.8565276704345,0.1038272464487674,4.358507257042308,13.834401815510523,3471.9072241464273,5.715397750137849,1,45.49729983450258,1
84.37320902726829,92.47066410079171,77.00569701422509,0.20723168614733037,2.662620380834036,4.359828739092833,1197.6197173232317,0.20622218774700368,0,71.81057109327608,0
61.022041260481856,56.03522790925118,25.470161514262553,0.02792656071934272,5.8815135088775286,11.411313408606254,1542.9280806318304,4.02310385029851,0,41.726436192433724,1
14.472927552202076,77.56730115185945,55.41752168168876,0.2777201431786442,1.8930877326734694,6.10088583504642,3366.7137148666816,1.7983486723075184,0,57.106278029865756,1
45.73614938449808,43.30253164603753,100.0,0.02914708448938797,6.225252754674225,9.206104967147414,1918.4884934362303,10.0,1,10.725756020534995,1
69.80630034045987,99.82135193978634,72.97127866704257,0.8529205127799828,0.20729057007162172,3.659228469223608,2380.8055698638464,0.8315061495128695,0,100.0,0
90.8685709380027,100.0,88.26959071374456,0.4625759462519728,2.307577430876775,5.654230857131536,2003.047622543744,1.5830860031947966,0,80.04590175107859,0
51.21827545231393,17.282896725271524,22.250312206705807,0.09317201273552267,0.5481291640838446,10.682414176149829,2515.40744722497,0.28453562686360395,1,42.76429983182146,1
94.17861947054776,96.6682316928714,100.0,0.4061801483558453,0.9488915659396754,4.766336379517801,1826.9224814953304,0.2925179142000405,0,62.965461428632565,0
87.48220586300336,95.54484485810515,80.49187255004546,0.1,1.6082706783138327,3.8642572366010364,2009.7713706750326,0.19980364238353923,0,100.0,0
40.08255374142871,33.23642096458292,34.217802612952745,0.2627915014107129,4.594152086931545,16.651610290176556,3360.7472981606393,1.8817007219262405,0,26.166197911430388,1
80.54497478599228,91.34923737573382,87.37114659307036,0.20144684534963284,2.653556004641512,6.077212138417633,1009.5282568749267,0.9810411479797093,0,58.231605516482624,0
76.36009230320184,97.64244166856409,100.0,0.7650120705942749,0.2782657147282819,3.6617546287143674,1771.4912277117676,0.19496894233014847,0,63.86159256913611,0
96.08703580582907,89.88438183297377,92.59586781689114,0.22095485961504993,2.3846664530357704,6.690295240904829,1141.0987975354972,0.251667769130535,0,51.99949119794087,0
88.61395605508415,89.62463536896652,99.58476981509405,0.1,0.9208077346059127,4.261380048928765,1379.6078750427112,1.3148549853399183,0,95.10956536209893,0
58.88428966027983,17.18778274159219,66.28368869661581,0.003685570143374001,3.3583220822994173,12.998369904297533,3454.084963981853,0.7154510419373245,0,24.51543103790825,1
31.258849670526757,24.40850634673214,69.3596587783469,0.01151947022919578,4.368072097294603,9.521600079585241,3226.0894488374147,2.4484968230942177,0,51.744189734573624,1
78.46670767426288,83.84021415153087,72.03623649113212,0.11252792555119295,2.2653625491085267,8.788723801164902,1527.7348646861392,0.20248833849421644,0,97.19730738099557,0
55.49548224563456,32.76808442119031,54.44228652718922,0.08782871918278065,7.326564265588417,11.165974276184999,500.0,10.0,0,46.52385500656844,1
94.54001763493203,84.25274187544642,98.58799674788091,0.5129195595190131,0.8092051160280528,3.1524806359545936,1054.367456706765,0.13848827619786191,0,63.97218868876342,0
100.0,91.14354475810966,100.0,0.3062710385307899,2.5180561303428557,2.5096644593652995,1950.9400357421941,0.44966272420203984,0,65.07715471298688,0
0.0,22.850920731457343,74.6498203175783,0.2777276280281809,8.365325829296228,15.283868557251983,3450.449501000848,1.3991188675758466,0,24.233010849780463,1
75.08846607350341,80.37360267137423,92.34820359105494,0.06762729589387688,3.0058793452734758,10.238697261295238,2836.7782260251734,1.3401446435863629,0,51.49768075457568,1
40.47320238425004,63.49877251887757,34.819608062889,0.08721236519812348,5.603583861305745,11.575471969550735,2088.584822743487,3.442604186502697,0,2.8873319387442464,1
78.12699263458597,38.0118751342054,69.24690939948806,0.11634871895551441,5.086048970030253,6.920307650689812,1342.0831263528476,1.567448833588433,1,1.9929099169094133,1
100.0,94.63433199680871,71.76795656987758,0.2390010289540501,1.6948241633490757,4.65115563357414,1603.0403429592518,0.11390056128824419,0,75.91359648603692,0
76.0818488287195,36.65388390462703,55.708006591944105,0.05991432818096059,4.366793114193852,20.448357309011634,2538.934434530202,0.101736820968666,0,12.998060748443878,1
94.35678393147461,97.98648718518368,89.1441303932957,0.1,2.1800634659340425,4.587075059937281,1160.1116314089215,0.09000252631400008,0,86.84533959699044,0
19.366558553062248,31.577466194205027,54.11481402386623,0.026726639387500847,4.063750932407619,12.16471806779574,1892.2785913332978,0.2491821751272756,0,81.36204520927603,1
35.63243947820496,20.659240186330063,90.59747343117128,0.16660935070405383,4.636709722187533,15.791283105649867,2527.8035826334785,3.1117640248874374,0,38.34086208338288,1
23.693000949978114,43.63480034965291,31.178473985342496,0.03805838274654497,9.172528201616164,4.431660297660298,2031.6439832640253,3.52789787200517,1,42.913950132160096,1
12.91948733055229,46.400000557458476,53.18805701014912,0.04829484132779984,7.970433168294234,14.204506416347826,3673.0494423342875,4.455259517784714,0,5.4027018898237245,1
93.77362290575671,94.12942629691966,89.12046849131981,0.20035517767770356,2.1261038610532146,1.3943104729505094,1828.826431213011,1.3963948027781177,0,84.9655835422582,0
67.25736741414256,33.07472058024141,12.245622465205143,0.014047630240445533,3.2960575099000513,14.241123574715814,2269.9326819263224,0.7353436072559839,1,29.743018676792545,1
84.73486124550783,91.73946298543778,86.04648512713247,1.9164854800767621,1.8037117187087723,5.207581040555788,1936.7221356298583,0.27129489484861735,0,98.13515298351496,0
62.81667096353287,65.24344308341763,33.46779744035248,0.004685718996853049,8.071261957622063,8.400568113458927,3721.8465793556784,0.23309936520669045,1,24.10753221323405,1
10.552707700255217,35.137556939331944,57.61285090189553,0.006954859357605189,5.751493763439317,11.794420291229905,3079.2600405954436,7.2130868395192,1,45.21464132271787,1
