yaw,ear,volume,label
29.57660753705747,0.12621022779975494,0.020766090704516595,1
-0.7996926498171355,0.30277465480907945,0.14072354310395727,0
41.888854650728014,0.15997119929933834,0.7534887947089408,1
0.23218274078074405,0.2934315077743083,0.31004633340174126,0
31.543533512935085,0.18028031163156563,0.7890366194395376,1
43.65362435054698,0.09601318393620757,0.7903274563037171,1
1.2190035688559941,0.31257358974818045,0.11884126699796527,0
25.061644724417185,0.1475059922935941,0.7773118434293644,1
6.781200142854114,0.24640990316121572,0.20337930739107343,0
38.09571177465417,0.0961660436264493,0.01963410025657069,1
-4.196087616113193,0.27923337787025665,0.21190233011642728,0
50.32358463305825,0.07579716675378323,0.49777220825120494,1
47.58448551699876,0.12726026413111535,0.7808009902217341,1
0.9093312752924758,0.29286449500991724,0.3377175387048707,0
10.765912287557782,0.32413510982480825,0.33939190527219687,0
2.3105173713163536,0.2842515074091972,0.16313398968918516,0
0.9338338223853916,0.3092559288934729,0.26930575479334246,0
0.4982568254382061,0.27807584960221027,0.30723050523529954,0
38.10393377426466,0.08036322639165017,0.8037768190368484,1
50.552756741376754,0.1765513047447105,0.01871453706748043,1
-7.037558473589106,0.32846127068408326,0.16931562527390334,0
49.31282198499697,0.18592087117358205,0.007638642039695376,1
54.687374761859445,0.19435398882231433,0.7838357441935959,1
21.59376245951597,0.05441797246741213,0.03801430099266488,1
30.842881927917205,0.17936958499030062,0.016692251039769474,1
-1.1729356668757371,0.29039465427693983,0.31543117264200227,0
41.187537061327475,0.1328560569221218,0.02179914369546417,1
-0.4486784714361336,0.2966681339801035,0.347846645367626,0
1.3578941859768676,0.2751960161330008,0.2169601742285253,0
-1.458468748966384,0.24931622304404785,0.2106691051494362,0
0.27862456144347303,0.28203566531582214,0.2145564783097214,0
9.23318498023833,0.29864715669568154,0.2759245622577248,0
1.6346368688208133,0.2888067379649989,0.22602586815945702,0
3.7312678301361037,0.24619697593270587,0.15959445287677138,0
49.40637990168647,0.18168305123870293,0.8438640022678945,1
-0.3133954863658594,0.28926499037796893,0.1767046467615006,0
30.017434785136743,0.10805536629871318,0.019799012482303483,1
52.02237614177644,0.17543041866167208,0.8215493096769485,1
37.80829345223778,0.13058265308494207,0.031502673958982964,1
-7.596849829770067,0.3168300697741988,0.14980852444695048,0
2.9342854690013516,0.3290029459690329,0.2517972714249637,0
40.54980348880225,0.16192774768868695,0.706612653702081,1
4.58930973527388,0.30500586884826775,0.3708923944197878,0
1.2411029315016804,0.30079316821789437,0.199945817000303,0
37.69207588133699,0.22260588495912803,0.7831647667125763,1
-2.227512607003859,0.28505964015900187,0.24580764395380245,0
-4.31995384839908,0.3086591562571154,0.34957436645894296,0
5.543517902914539,0.27956643187365166,0.2806391187792743,0
1.8069780275420697,0.2785923826336245,0.32723179876729364,0
18.805085461381616,0.18431767775072666,0.7158178179753865,1
33.75882530851659,0.17504157955021057,0.8591805339074646,1
-3.2666461628685592,0.25690080306824076,0.14357490994088082,0
29.268253008751937,0.12525172598159634,0.001792397221979838,1
4.770008817466012,0.2584477820329241,0.32058664498587275,0
10.816273616527301,0.28428829284291124,0.3505719373490058,0
41.25535886016577,0.17479025105137855,0.9318898532200325,1
32.92637915124243,0.1512605433770041,0.6124489110431257,1
28.13904749652726,0.17550787344575916,0.016873315542676428,1
21.75596205763557,0.10768201400565135,0.015176864290636971,1
7.6636945650128885,0.2973787449880327,0.14178637713251724,0
22.27273920324079,0.17721101761701735,0.675483222968265,1
4.678391965737306,0.30994932694443883,0.25762753595530463,0
39.21775880422642,0.2363113272817816,0.03290758424122428,1
36.723055238061924,0.13063190177235942,0.5981030219186685,1
28.42159642199873,0.15346849013290348,0.7413298863851792,1
29.444725855696902,0.12352665182464957,0.012358132133621537,1
4.386811452878357,0.2954853486134488,0.2574697899421321,0
55.54448340821471,0.12054439336094365,0.7946981717009852,1
-0.1325693772460844,0.28652298619539174,0.23697656751421647,0
42.979125947620894,0.12110396115836446,0.7909438530642252,1
28.272708357832286,0.16482884692651525,0.7455638544488439,1
-2.628775108403805,0.2618285523098999,0.2461078118743639,0
18.368144691212024,0.08212412300790324,0.7012366579045037,1
55.819238910041705,0.09901523401455715,0.004412130049761585,1
13.161910324186954,0.32120975635488874,0.2138672419072302,0
-5.03008690749851,0.28193423244430366,0.24955231849367626,0
35.56321882472444,0.18858980886178306,0.027588244161636095,1
2.2959003961421836,0.2574353078322825,0.14631066686000843,0
0.4883804927441586,0.2667015324642547,0.16067804480410727,0
20.791633301329288,0.13602462683517333,0.8755145788374904,1
-3.2255987730256215,0.2903951164519215,0.3240972321793274,0
2.3570777819320203,0.27249860456203145,0.23155802998557992,0
34.22979006453417,0.17766944915372132,0.022103030402219954,1
34.61263266740636,0.1349767025639648,0.6329719293603225,1
45.073622054220856,0.16215458638303493,0.014135848511112267,1
26.395806210464766,0.1922901436281464,0.031185499442553263,1
23.079695605016592,0.047482127135789975,0.01930366546699892,1
15.39440404227619,0.25337523466593703,0.1429115360221401,0
3.310653372605232,0.2754259049085837,0.19579482781314758,0
37.552877310291926,0.14827246880230183,0.013827877533520385,1
42.686515220897284,0.0997199312155267,0.7173987504183151,1
7.20627364437348,0.1509672035405877,0.7320748974643088,1
2.854452553465835,0.24268410293826148,0.1499673812824226,0
1.5364976043830467,0.2712917636743405,0.36212788743571434,0
34.2310668302154,0.18162271083211504,0.03159839966388344,1
17.924300896859926,0.18098693923514345,0.03959837254744675,1
5.632825147738787,0.289773889497465,0.3715427138913415,0
57.93702904567668,0.17522416281915085,0.016631048732148615,1
35.54267250799979,0.07082058051062098,0.6049072108888776,1
53.336376312654,0.04043730744173594,0.02600212965744278,1
3.039482548582696,0.25636648744275287,0.23595488436006276,0
-3.409921239988993,0.30124911541603194,0.23302328240790782,0
-8.793697432115572,0.2716956010033324,0.22327382152160477,0
34.070678471288076,0.06288891536823624,0.014386620035577941,1
4.2621666739811195,0.32885189869385617,0.30490547655653605,0
5.94196636724042,0.25582389800511435,0.23501367852749003,0
-3.9523722772265595,0.28339811231613293,0.30636052318597784,0
6.334555745933113,0.3301771716051311,0.32095099120778403,0
-0.27792335455227535,0.2331042757391003,0.15898514636601466,0
-12.358222500636447,0.2619336381891466,0.4441373189076418,0
-2.812333879471338,0.3308515312129226,0.19027373227678088,0
28.613977242473727,0.03908261199744593,1.0,1
36.88367553162121,0.18829391397403072,0.026558921377875827,1
50.639336447792765,0.1414870876602047,0.5185955933999894,1
3.501549397044956,0.3194474336075214,0.2998168979120215,0
-10.619478621549035,0.34471924639796514,0.27750303052399083,0
47.847326719750235,0.19430955942923978,0.6527235483239999,1
-3.263119896511956,0.2858420858415633,0.40898207993846464,0
4.288298116010097,0.29624388184614364,0.3046855458560382,0
25.509207419989362,0.13731619612288096,0.013713456949254299,1
49.06061497659392,0.16206201242033647,0.7613394391966689,1
30.88940958970682,0.17584732578741855,0.018296142346118042,1
41.86868373410811,0.21782916929139912,0.7581988813824719,1
7.6156203863482865,0.3262632985770363,0.14947944845765948,0
9.157293829271769,0.28409605993248216,0.19799808524744814,0
43.244789550307,0.1449762139714147,0.7575576372670038,1
